video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_40213,0.5991602319850791,0.5812308491643159,0.6212318231138844,0.569981822903142,0.761025117772935,1821,1457,34,7702,0.7786656519533232,0.7610959583436647,0.7970656972215009
MVI_40241,0.7334120273625072,0.7188749908228895,0.7507594783894623,0.8107930856794866,0.8403558601048061,1779,2231,29,21347,0.9022773542919369,0.9120363723378799,0.8927249730641308
MVI_40243,0.6976722051130599,0.6808433565384027,0.7165087387541653,0.7197572999620782,0.8499895777082122,2202,738,16,10548,0.8651595744680851,0.8124375624375625,0.9251990898748578
MVI_40244,0.7221248004796748,0.7047374739163509,0.742458554822232,0.7592781750085121,0.8454537819502461,1316,789,16,8811,0.8812606755193123,0.8563932319554508,0.9076154806491885
MVI_40732,0.783783235784949,0.761028927952842,0.8093502594591759,0.8882904794996526,0.8429114430567253,674,591,21,11512,0.9422252996927338,0.9388529538594221,0.9456219596942321
MVI_40751,0.7521038353004408,0.7134864802338079,0.7959123965730642,0.8595992418088275,0.8377502214235898,244,782,11,7386,0.9163973584375439,0.9523948598130841,0.8830219333874898
MVI_40752,0.6417175105020553,0.5956727535457972,0.6948013963009064,0.6651436031331592,0.8201549897734067,1750,3837,56,16852,0.8038713350412753,0.8606840501185236,0.7540944694991693
MVI_40871,0.7307541340814873,0.658848910829075,0.8153925941748964,0.7755358361774745,0.8465201508562576,1438,6732,51,36625,0.8657072223203249,0.9388465098464779,0.8031399317406144
MVI_40962,0.634185052590822,0.621613944990056,0.648546217830145,0.5503957783641161,0.8036518569657051,1725,1682,1,7580,0.7756363875550878,0.7734487734487735,0.7778364116094987
MVI_40963,0.5604896228149372,0.5338925292977678,0.5944189821937329,0.4536472205515938,0.7658700742970341,2849,3472,38,11639,0.7110130214080777,0.731118373275236,0.6919838474095713
MVI_40981,0.661508697867222,0.6410771024109737,0.6833452558396392,0.7082809933326891,0.793542862983212,1631,1362,26,10349,0.8522916964754137,0.8414955735543417,0.8633684413953039
MVI_40991,0.5961688406644502,0.5846885348583658,0.6086184295587901,0.6807228915662651,0.7701969175971013,521,905,5,4482,0.8174825174825174,0.8557833089311859,0.7824631860776439
MVI_40992,0.4695908423768412,0.5267730609622218,0.42150656869554276,0.5244962465428684,0.7466911202526555,1463,902,42,5062,0.6197473093121197,0.5888315845634003,0.6540892927696562
MVI_41063,0.6482207156235726,0.6288081110081807,0.6704278966764229,0.6705812101910829,0.7947463314455129,1838,1437,35,10048,0.8271454359174514,0.8112738061058474,0.8436504777070064
MVI_41073,0.7339485010564563,0.7120093417323998,0.7583773501569663,0.8184555609519184,0.8274281531769913,1050,800,19,10295,0.9,0.8893314366998577,0.9109276347741622
MVI_63521,0.7221071666740034,0.7083542468263127,0.7370597494547887,0.8317868504772005,0.8484114641991818,777,1729,32,15088,0.9045989597591021,0.9350594227504244,0.8760604453870625
MVI_63525,0.7389892314503332,0.6858500087817795,0.8081769740718611,0.7351585014409222,0.8434342884892333,432,480,7,3470,0.8639001741149158,0.8699590882524839,0.8579250720461095
MVI_63544,0.6760326158749864,0.6716434462295106,0.6824158597187411,0.8150789607743251,0.7943046290291811,225,126,12,1963,0.8501863354037267,0.8297769156159069,0.8716250636780438
MVI_63552,0.5870383240228051,0.5702651852168852,0.6064867771487021,0.572613524532546,0.7563324338617731,1758,1274,8,7113,0.7883072739632903,0.7631959984204291,0.8151272318290455
MVI_63553,0.597849868538985,0.5836931311061201,0.6160070822198328,0.6327610208816705,0.7475865622295409,2459,1457,41,10775,0.8069350833628947,0.7726076250318418,0.8444547563805105
MVI_63554,0.6438165504825499,0.6237229697698614,0.6679405870744521,0.6620290443789987,0.7813082247086927,1953,1367,8,9847,0.8308678500986193,0.8075337870219496,0.8555905351883822
MVI_63561,0.6713797794600312,0.6375838796749365,0.7100708178826102,0.7001938182189126,0.8142459418840573,2040,856,43,9803,0.8486772486772487,0.802948939655957,0.8999285932877691
MVI_63562,0.7313113302418945,0.7047809899267613,0.7619271794285014,0.8082335329341317,0.8261764062716763,842,427,12,6680,0.9036660617059891,0.8772374911909796,0.9317365269461078
MVI_63563,0.7262690341939689,0.7033902634602578,0.7528903517156803,0.8192179004600586,0.8234057260641742,949,751,29,9564,0.8966159577770879,0.8875230485556238,0.9058971141781681
