video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,curvature_class,turn_class,occlusion_level,seg_speed,seg_turn_rate,seg_curv_class,tracker,motion_model,in_common
MVI_40212,89,0,short,11,0.44,no_before,,,1.0,41,straight,straight,partial,16.437,0.0884,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,92,0,medium,30,1.2,preserved,329.0,329.0,0.8,66,straight,straight,partial,12.515,0.0043,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,93,0,short,9,0.36,lost,334.0,,0.7778,51,straight,straight,partial,17.186,0.0667,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,94,0,medium,21,0.84,preserved,338.0,338.0,1.0,61,straight,gentle,partial,19.701,0.1009,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,95,0,medium,21,0.84,no_before,,,0.7619,36,straight,straight,partial,20.579,0.1513,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,97,0,short,6,0.24,no_before,,,1.0,6,unknown,unknown,partial,25.222,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,98,0,short,8,0.32,no_before,,,0.75,61,straight,straight,partial,9.716,0.5148,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,102,0,long,41,1.64,no_before,,,0.8049,51,straight,gentle,partial,18.769,0.039,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,104,0,medium,26,1.04,no_before,,,0.7692,41,straight,gentle,partial,18.365,0.0457,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,105,0,medium,23,0.92,preserved,380.0,380.0,1.0,46,straight,gentle,partial,18.386,0.0235,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,108,0,medium,28,1.12,no_before,,,0.9643,56,straight,gentle,partial,14.836,0.0305,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,111,0,medium,26,1.04,no_before,,,0.9231,46,straight,gentle,partial,17.453,0.1555,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,115,0,medium,28,1.12,no_before,,,0.6429,46,straight,gentle,partial,16.161,0.1433,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,118,0,short,8,0.32,switched,421.0,424.0,0.25,16,curved,gentle,partial,44.412,0.6433,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,119,0,short,7,0.28,lost,424.0,,0.7143,11,unknown,unknown,partial,22.47,0.4798,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,121,0,medium,22,0.88,no_before,,,0.6818,41,straight,straight,partial,19.376,0.1602,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,131,0,short,11,0.44,no_before,,,0.3636,51,straight,straight,partial,12.444,0.2333,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,132,0,medium,21,0.84,no_before,,,0.7619,36,straight,gentle,partial,22.02,0.2481,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,133,0,medium,26,1.04,no_before,,,0.6538,41,straight,straight,partial,17.862,0.0445,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,135,0,short,7,0.28,lost,481.0,,0.5714,11,unknown,unknown,partial,24.931,0.4031,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,136,0,long,46,1.84,switched,480.0,483.0,0.2826,56,straight,straight,partial,16.79,0.0653,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,139,0,medium,25,1.0,no_before,,,0.88,41,curved,gentle,partial,19.063,0.2438,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,140,0,medium,22,0.88,no_before,,,0.6818,36,straight,straight,partial,20.609,0.0063,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,142,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,23.241,0.3287,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,146,0,medium,25,1.0,no_before,,,1.0,41,straight,straight,partial,18.016,0.0638,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,147,0,medium,21,0.84,lost,536.0,,1.0,46,straight,straight,partial,24.698,0.0208,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,148,0,medium,22,0.88,no_before,,,0.9545,41,straight,gentle,partial,20.145,0.0936,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,152,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,19.248,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,156,0,medium,20,0.8,no_before,,,0.65,36,straight,straight,partial,21.21,0.0874,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,159,0,medium,21,0.84,no_before,,,0.8571,56,straight,gentle,partial,11.705,0.1042,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,163,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,20.132,0.1006,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,164,0,medium,22,0.88,no_before,,,0.5909,36,straight,straight,partial,21.09,0.1881,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,166,0,short,9,0.36,lost,600.0,,0.5556,11,unknown,unknown,partial,20.459,0.0219,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,170,0,short,6,0.24,no_before,,,0.6667,6,unknown,unknown,partial,13.109,1.1491,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,172,0,medium,25,1.0,preserved,626.0,626.0,1.0,46,straight,straight,partial,17.878,0.2616,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,175,0,short,6,0.24,no_before,,,0.6667,6,unknown,unknown,partial,16.82,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,178,0,medium,22,0.88,no_before,,,0.5909,36,straight,straight,partial,21.768,0.0413,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,179,0,medium,21,0.84,preserved,658.0,658.0,0.619,56,straight,gentle,partial,13.058,0.0442,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,182,0,medium,21,0.84,no_before,,,0.619,36,straight,straight,partial,21.263,0.0415,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,183,0,short,4,0.16,lost,673.0,,0.5,11,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,188,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,14.185,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,189,0,medium,15,0.6,lost,692.0,,0.6,26,curved,gentle,partial,28.424,0.6765,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,190,0,medium,23,0.92,no_before,,,0.7391,36,straight,straight,partial,21.405,0.1753,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,192,0,short,2,0.08,lost,703.0,,0.0,16,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,194,0,medium,24,0.96,no_before,,,0.9583,31,curved,gentle,partial,36.076,0.066,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,197,0,medium,20,0.8,no_before,,,0.55,46,straight,gentle,partial,13.614,0.076,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,198,0,short,8,0.32,no_before,,,0.625,10,unknown,unknown,partial,17.699,1.8927,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,200,0,medium,22,0.88,no_before,,,0.5909,36,straight,gentle,partial,20.469,0.0043,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,202,0,short,4,0.16,no_before,,,1.0,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,204,0,medium,30,1.2,no_before,,,1.0,70,straight,straight,partial,12.297,0.0434,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,205,0,medium,34,1.36,lost,757.0,,0.9706,46,straight,gentle,partial,22.853,0.0592,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,206,0,medium,24,0.96,no_before,,,0.7083,41,straight,straight,partial,18.78,0.0474,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,207,0,long,41,1.64,no_before,,,0.7317,41,straight,straight,partial,22.158,0.0342,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,209,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,12.403,1.1611,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40212,210,0,short,7,0.28,preserved,782.0,782.0,1.0,30,straight,straight,partial,17.521,0.2576,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40212,210,1,short,3,0.12,lost,782.0,,1.0,30,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,5,1,short,3,0.12,preserved,6.0,6.0,1.0,16,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,10,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,18.957,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,11,0,medium,21,0.84,preserved,20.0,20.0,1.0,61,straight,gentle,partial,15.767,0.148,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,12,0,medium,27,1.08,no_before,,,0.8889,46,straight,straight,partial,20.451,0.0002,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,13,0,medium,18,0.72,no_before,,,1.0,31,straight,straight,partial,23.796,0.1501,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,14,0,medium,16,0.64,lost,33.0,,1.0,41,straight,straight,partial,26.31,0.0367,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,15,0,medium,21,0.84,preserved,35.0,35.0,0.8095,56,straight,straight,partial,14.358,0.1249,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,16,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,20.612,0.4765,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,17,0,medium,36,1.44,no_before,,,1.0,41,straight,straight,partial,22.824,0.0244,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,20,0,medium,22,0.88,no_before,,,0.7727,36,straight,straight,partial,21.633,0.135,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,22,0,medium,26,1.04,lost,79.0,,0.7692,31,straight,straight,partial,29.797,0.1508,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,25,0,medium,24,0.96,no_before,,,0.9167,36,straight,straight,partial,20.008,0.0516,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,26,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,25.925,0.1831,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,28,0,short,7,0.28,no_before,,,1.0,46,straight,straight,partial,13.05,0.0958,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,29,0,short,6,0.24,no_before,,,0.3333,6,unknown,unknown,partial,15.38,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,31,0,short,5,0.2,no_before,,,0.4,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,36,0,medium,28,1.12,no_before,,,0.6429,46,straight,straight,partial,16.348,0.0067,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,42,0,short,5,0.2,no_before,,,0.8,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,44,0,medium,24,0.96,no_before,,,0.6667,41,straight,straight,partial,19.051,0.0825,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,45,0,medium,32,1.28,no_before,,,0.8125,41,straight,straight,partial,19.111,0.0077,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,45,1,short,3,0.12,lost,158.0,,1.0,41,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,48,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,16.073,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,51,0,medium,25,1.0,no_before,,,0.84,41,curved,gentle,partial,18.372,0.2406,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,52,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,13.351,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,56,0,medium,30,1.2,no_before,,,0.7,51,straight,straight,partial,16.523,0.1006,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,57,0,short,4,0.16,no_before,,,0.5,41,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,57,1,short,7,0.28,preserved,193.0,193.0,1.0,41,straight,straight,partial,22.168,0.2485,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,58,0,short,6,0.24,no_before,,,0.6667,6,unknown,unknown,partial,18.725,0.5948,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,62,0,medium,26,1.04,no_before,,,0.5769,41,straight,gentle,partial,18.219,0.0968,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,65,0,short,5,0.2,no_before,,,0.6,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,67,0,short,5,0.2,lost,231.0,,0.2,21,curved,gentle,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,68,0,medium,26,1.04,no_before,,,0.6154,41,straight,straight,partial,18.571,0.0102,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,69,0,short,3,0.12,switched,240.0,241.0,1.0,17,curved,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,69,1,short,5,0.2,switched,241.0,244.0,0.0,17,curved,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,70,0,short,8,0.32,lost,242.0,,1.0,31,straight,gentle,partial,17.827,1.348,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,76,0,medium,22,0.88,no_before,,,0.6818,41,straight,straight,partial,18.646,0.0563,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,77,0,medium,21,0.84,no_before,,,0.5238,46,straight,straight,partial,15.903,0.086,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,79,0,short,5,0.2,no_before,,,0.0,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,80,0,medium,32,1.28,preserved,277.0,277.0,1.0,66,curved,gentle,partial,13.91,0.0476,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,80,1,short,9,0.36,lost,277.0,,1.0,66,curved,gentle,partial,14.857,0.3123,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,83,0,medium,23,0.92,no_before,,,0.8261,41,straight,straight,partial,19.069,0.0214,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,85,0,long,41,1.64,no_before,,,0.7073,66,straight,straight,partial,12.786,0.018,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,87,0,long,41,1.64,switched,307.0,323.0,0.9268,51,straight,gentle,partial,19.539,0.0187,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,88,0,medium,22,0.88,no_before,,,0.7727,41,straight,straight,partial,20.096,0.0053,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,90,0,medium,25,1.0,no_before,,,0.64,41,straight,gentle,partial,18.509,0.1246,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,93,0,short,3,0.12,lost,346.0,,0.3333,11,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,97,0,short,10,0.4,preserved,376.0,376.0,1.0,36,straight,gentle,partial,22.03,0.2572,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,98,0,long,39,1.56,no_before,,,0.8974,56,straight,straight,partial,15.211,0.0372,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,101,0,medium,23,0.92,no_before,,,0.7826,41,straight,straight,partial,20.021,0.1338,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,103,0,short,10,0.4,preserved,393.0,393.0,0.7,61,straight,straight,partial,12.243,0.0155,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,104,0,short,5,0.2,lost,399.0,,1.0,76,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,110,0,short,12,0.48,lost,413.0,,0.6667,51,straight,straight,partial,19.828,0.0491,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,111,0,medium,31,1.24,switched,414.0,446.0,0.5484,61,straight,straight,partial,14.18,0.0026,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,112,0,medium,27,1.08,no_before,,,0.6296,41,curved,gentle,partial,17.614,0.1625,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,114,0,medium,36,1.44,no_before,,,0.9444,41,curved,gentle,partial,21.188,0.0168,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,119,0,medium,27,1.08,no_before,,,0.7037,46,curved,gentle,partial,17.355,0.2551,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,120,0,short,5,0.2,lost,452.0,,0.4,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,121,0,medium,27,1.08,no_before,,,0.963,46,straight,straight,partial,16.787,0.0666,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,122,0,long,41,1.64,no_before,,,0.878,41,straight,straight,partial,21.645,0.0056,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,125,0,short,5,0.2,no_before,,,0.6,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,127,0,medium,28,1.12,no_before,,,0.75,46,straight,straight,partial,16.131,0.0051,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,128,0,long,46,1.84,no_before,,,0.9565,51,straight,straight,partial,17.75,0.0135,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,129,0,medium,23,0.92,no_before,,,0.7391,41,straight,straight,partial,19.408,0.1356,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,132,0,short,4,0.16,lost,522.0,,0.5,16,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,137,0,medium,21,0.84,no_before,,,0.6667,36,straight,straight,partial,21.037,0.05,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,138,0,long,46,1.84,no_before,,,0.7391,46,straight,straight,partial,19.204,0.0074,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,139,0,short,8,0.32,lost,555.0,,0.625,11,unknown,unknown,partial,20.446,0.1121,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,146,0,long,41,1.64,no_before,,,0.7805,41,straight,straight,partial,22.408,0.0166,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,147,0,medium,25,1.0,no_before,,,0.8,41,straight,gentle,partial,19.146,0.0608,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,148,0,short,6,0.24,no_before,,,0.6667,6,unknown,unknown,partial,20.189,0.4497,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,150,0,medium,21,0.84,no_before,,,0.7143,36,straight,straight,partial,21.661,0.0643,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,152,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,18.525,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,155,0,short,6,0.24,no_before,,,0.6667,6,unknown,unknown,partial,18.922,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,157,0,short,6,0.24,lost,628.0,,1.0,46,straight,straight,partial,24.633,0.0327,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,159,0,medium,22,0.88,no_before,,,0.9545,36,straight,straight,partial,21.065,0.0268,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,163,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,15.399,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,171,0,medium,20,0.8,no_before,,,1.0,36,straight,straight,partial,22.073,0.0153,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,174,0,short,6,0.24,no_before,,,0.3333,6,unknown,unknown,partial,13.453,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,175,0,medium,19,0.76,no_before,,,0.6842,36,straight,straight,partial,21.447,0.1673,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,181,0,medium,22,0.88,no_before,,,0.6364,36,straight,straight,partial,20.882,0.073,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,182,0,short,6,0.24,no_before,,,0.6667,6,unknown,unknown,partial,14.994,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,184,0,medium,13,0.52,lost,724.0,,1.0,31,straight,gentle,partial,22.622,0.9975,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,188,0,short,8,0.32,lost,732.0,,0.625,11,unknown,unknown,partial,19.99,1.3669,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,189,0,medium,21,0.84,no_before,,,0.8571,36,straight,straight,partial,21.588,0.199,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,195,0,medium,23,0.92,no_before,,,0.913,36,straight,straight,partial,19.773,0.0665,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,198,0,short,5,0.2,no_before,,,1.0,41,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,198,1,short,4,0.16,preserved,761.0,761.0,1.0,41,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,199,0,medium,22,0.88,no_before,,,0.5909,36,straight,straight,partial,20.703,0.1576,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,202,0,short,5,0.2,lost,775.0,,0.6,46,straight,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,204,0,medium,23,0.92,no_before,,,0.5652,36,straight,straight,partial,19.907,0.0653,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,205,0,long,41,1.64,no_before,,,0.122,41,straight,gentle,partial,17.592,0.0853,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,206,0,medium,23,0.92,no_before,,,1.0,36,straight,gentle,partial,19.935,0.1377,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,207,0,short,6,0.24,no_before,,,0.5,6,unknown,unknown,partial,15.643,0.0,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,209,0,short,7,0.28,lost,805.0,,1.0,61,curved,gentle,partial,15.802,0.1989,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,210,0,medium,23,0.92,no_before,,,0.6522,41,straight,gentle,partial,18.771,0.1932,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,214,0,medium,25,1.0,no_before,,,0.88,41,curved,gentle,partial,17.886,0.1208,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,216,0,short,7,0.28,no_before,,,0.5714,9,unknown,unknown,partial,24.882,2.0352,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,217,0,medium,26,1.04,no_before,,,0.8077,41,curved,gentle,partial,17.809,0.1552,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,218,0,long,46,1.84,preserved,827.0,827.0,0.913,56,straight,straight,partial,18.306,0.0195,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,223,0,medium,24,0.96,no_before,,,0.625,41,straight,straight,partial,18.501,0.0099,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,228,0,short,3,0.12,lost,861.0,,0.3333,6,unknown,unknown,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_40213,229,0,medium,20,0.8,no_before,,,0.6,20,straight,straight,partial,18.761,0.2145,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40213,230,0,short,10,0.4,no_before,,,0.8,15,straight,straight,partial,12.848,0.4733,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_40241,8,0,medium,19,0.76,no_before,,,1.0,21,straight,gentle,partial,12.235,0.0501,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
