video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_39821,0.5081405190196562,0.47587663484468823,0.5452221683146995,0.4891537544696067,0.8194825667011626,762,1358,23,4195,0.6679497049012061,0.7232564601278133,0.6205005959475566
MVI_39851,0.5118581340508763,0.475871401246716,0.551744371309176,0.5388216933281311,0.838652907659328,223,2119,22,5126,0.6948300622307324,0.8987616099071207,0.5663285212641436
MVI_39861,0.44716879418246364,0.41066866557274534,0.4881283513453812,0.48078529657477026,0.8287625125643249,50,1185,8,2394,0.6416643854366274,0.9308975377283558,0.48955722639933164
MVI_39931,0.5945076000532691,0.4956360508718614,0.717068452014154,0.4004070211142203,0.8361648270283686,1597,754,6,3931,0.7147616312464101,0.6516547968160872,0.7914016789620961
MVI_40131,0.6623909832754322,0.6761909841871789,0.6502711228366939,0.7823675280605586,0.8302505044116483,1328,1955,52,15324,0.8116318576996103,0.8289446825882834,0.7950274079874706
MVI_40141,0.6414583856973627,0.6177812777799698,0.669444946409059,0.7838315654130504,0.7857759722063262,604,724,17,6222,0.8464784160986693,0.8548017043592265,0.8383156541305047
MVI_40152,0.5126561149502069,0.49405467392452995,0.5354661025200415,0.47843905915894513,0.7672537749177204,1404,1497,26,5612,0.6797232953014105,0.6854502627287552,0.6740912330719886
MVI_40161,0.688535939725431,0.6571220863988882,0.7242971641100099,0.7560754716981132,0.8382223609382318,914,689,13,6625,0.8633766233766234,0.8491970802919708,0.8780377358490566
MVI_40162,0.6794347712042463,0.6616766402762374,0.6992605033823278,0.7439836604209218,0.8482217745321681,1300,1533,50,11261,0.8305442146350217,0.8393180993833878,0.8219518692833674
MVI_40171,0.48814221812255615,0.3975307297979366,0.6017131443223362,0.3968413978494624,0.8123094288709376,906,4425,54,8928,0.565111250610309,0.7489369569236458,0.4537410394265233
MVI_40172,0.421336352763125,0.3937316893995628,0.45104170405795224,0.4290045198985779,0.8383025991235501,800,9496,63,18142,0.44374365666231697,0.647999153080669,0.3373938926248484
MVI_40181,0.6076749194687177,0.6237532728450379,0.5930953949994129,0.7302077484559236,0.8223215201388988,974,915,33,7124,0.7467673166981198,0.7437004037310316,0.7498596294216732
MVI_40191,0.6937211662226123,0.6875980560846205,0.7014060306902706,0.8143017108929455,0.8177961769116355,2383,4678,70,38401,0.8934194102567544,0.921813548994627,0.8667222207755007
MVI_40192,0.6808001248221432,0.6729087379959547,0.6904087399435386,0.8134336302026044,0.7940089856761865,2937,2233,88,28183,0.8946907306816191,0.8837885554055458,0.905865237909378
MVI_40201,0.6772162440094323,0.6463730093662946,0.7121659723486758,0.7557894736842106,0.8206369988054235,901,1716,51,10925,0.856477299738531,0.8909990108803165,0.8245308924485126
MVI_40204,0.6229004637827827,0.5904044578252072,0.6592679541700245,0.7093811307294453,0.8167782489482405,976,5463,79,22428,0.8142881914340212,0.9161139289894654,0.7328339575530587
MVI_40211,0.569356129012575,0.5330061889562039,0.6116999345177337,0.610272780034823,0.7714241591061597,758,1866,62,6892,0.7712212054275797,0.8450899031811895,0.7092280905397562
MVI_40212,0.5704165503749674,0.5327892017435341,0.6149605299094474,0.5938570884630029,0.7701049762196656,825,2309,66,7879,0.7588622670589884,0.8469116497263487,0.6873968777763676
MVI_40213,0.5364272096816528,0.4909046293793774,0.591200569972584,0.5569981822903142,0.7556153178516518,783,2557,72,7702,0.7213499633162143,0.8292847503373819,0.6382757725266165
MVI_40241,0.6377398156402558,0.6293101773157705,0.6483658221369275,0.7224434346746615,0.8039067472676206,1898,3908,119,21347,0.8356602104021237,0.8790918963644826,0.7963179837916334
MVI_40243,0.6504047970528607,0.6404394606442899,0.663068540708739,0.747155858930603,0.8047867070522872,1131,1483,53,10548,0.8543193212495179,0.8690663005100039,0.840064467197573
MVI_40244,0.6341514605622912,0.626959298680417,0.6434857017311134,0.72829417773238,0.7932212111656319,948,1401,45,8811,0.8436134894286214,0.8664752333094041,0.821927136533878
MVI_40732,0.6550661038650446,0.6646666444459506,0.6469061884888724,0.7668519805420431,0.822174990713413,1803,834,47,11512,0.7811445004793065,0.750821248297412,0.8140201528839471
MVI_40751,0.6116200050273555,0.5943812093064832,0.6420609876786981,0.7186569184944489,0.7916586869166105,837,1220,21,7386,0.7230523316422267,0.7428245037840925,0.7043054427294883
MVI_40752,0.5373028303336204,0.46329493689695833,0.624552239096238,0.5121053880845003,0.8241539904150724,911,7246,65,16852,0.674193430523585,0.8772463630312827,0.5474721101352955
MVI_40871,0.6648072080042958,0.5833358281323467,0.7672919040757034,0.6653924914675768,0.8535410678803277,1296,10914,45,36625,0.7523258737742017,0.8862887399563076,0.653542662116041
MVI_40962,0.6581165884254956,0.6466524793622479,0.671301590924501,0.7184696569920844,0.809111424706722,753,1363,18,7580,0.8474226804123711,0.8845050215208035,0.8133245382585752
MVI_40963,0.5573990100397022,0.5294578153753059,0.5908327134534891,0.673253715954979,0.7404657025791269,720,3047,36,11639,0.8094124385470861,0.9105455326460481,0.7284990119426068
MVI_40981,0.624405304158096,0.6082157237706141,0.6444292036747908,0.7888684897091507,0.7422721799778443,892,1251,42,10349,0.8765426028811643,0.8922922922922923,0.8613392598318678
MVI_40991,0.3028964145112015,0.39125287929975694,0.23646484342317955,0.4687639446675591,0.7257687545440332,320,2020,41,4482,0.43034140969163,0.5618260244428469,0.34872824631860777
MVI_40992,0.3114506274677321,0.3979622170123702,0.24610869506572924,0.39431054919004344,0.7485087889366554,662,2346,58,5062,0.40071090047393365,0.5005920663114268,0.33405768470960095
MVI_41063,0.5896338567287807,0.5430183356417827,0.643180318821104,0.6203224522292994,0.803580600338766,673,3086,56,10048,0.7594865124696035,0.879502292075966,0.6682921974522293
MVI_41073,0.6504569248842437,0.6187520502440331,0.6868308307567328,0.726469159786304,0.7932463876927244,895,1871,50,10295,0.8396043642296319,0.883571198626462,0.7998057309373482
MVI_63521,0.690341813690031,0.6799577882522204,0.7018331853185232,0.7957979851537645,0.8521427896864976,439,2616,26,15088,0.8785313761205757,0.9525985593679808,0.8151511134676565
MVI_63525,0.767757831206423,0.731923129775226,0.8108821226943421,0.8648414985590778,0.8495323392588656,114,347,8,3470,0.9130758908602952,0.9459375965400062,0.882420749279539
MVI_63544,0.492858042491628,0.44093777178242566,0.5520589702472389,0.434538970962812,0.7912449854023245,449,641,20,1963,0.662560257096947,0.6984754376058724,0.63015792154865
MVI_63552,0.5349683666659293,0.48341096897558616,0.5976782343219416,0.5250948966680725,0.7539930366551629,985,2363,30,7113,0.7264943960149439,0.8137750653879686,0.656122592436384
MVI_63553,0.5431328077615905,0.4900694721939704,0.6063343784525528,0.5909048723897912,0.75599414227124,736,3625,47,10775,0.7386528053158995,0.8739538422520923,0.6396287703016241
MVI_63554,0.584493779440208,0.5324751180759473,0.644006083648383,0.6277038691987408,0.7859110681385463,678,2937,51,9847,0.7722397476340694,0.8871903004744334,0.6836599979689245
MVI_63561,0.5522497170402488,0.48553271330665515,0.6311996266219099,0.5300418239314496,0.7944683306961572,1096,3440,71,9803,0.7117367628316533,0.8235688430084461,0.6266449046210344
MVI_63562,0.5953136292377706,0.5439798032180271,0.6549156115117482,0.6303892215568863,0.7952196086443425,553,1880,36,6680,0.777196044211751,0.8735288623201943,0.7
MVI_63563,0.5856276978906441,0.5159645676505837,0.668538944969017,0.5995399414470932,0.7983526154345381,622,3153,55,9564,0.7536301741278544,0.8892364567041092,0.6539104976997072
