om_pre_GT,om_occ_GT
0.2483399361215726,0.04121062885847652
0.16747517948176832,0.11995214309146127
-0.5943553771398244,0.2975698133748131
0.17572423629127892,-0.14131797239906918
2.204236392926333,0.03400030602463883
0.061455052331348035,-0.04414169915080583
-0.5633087524597351,0.0022201440660307766
-0.04941903198666124,0.026947626212718446
-0.5364697465011167,0.06005255509044753
-0.07797620449667467,-0.09439086812408444
-0.19871650579004863,-0.05304717184324021
-0.7098677314207346,-0.03357410226107066
0.057630890656290436,0.026635156359709363
0.20321122856002982,-0.08707204457055805
-0.8193552803869139,0.045988876484781956
0.19268374140408331,-0.1335931113049239
-0.5825181156042007,0.0011378857179650515
-0.07543852660377948,-0.003809394040024564
-0.5045095360573666,-0.02060299803386808
-0.23240814132312718,-0.014151280406969915
-0.002777664537299235,-0.03084241464111211
0.1557711422351486,-0.009121642674032503
0.19872319184013357,-0.017866634109097772
0.04969463615866745,0.5469766535568572
-0.028790157035869974,-0.2129347534125385
0.09811555815350302,0.003422604775035957
-0.3081876902918709,0.19804672225086614
-0.014591316304793944,-0.281961571896984
-0.15091816534361602,0.006419170431800003
-0.34933270116625753,0.031919471901551054
0.15763566432300574,-1.05371890117244e-05
0.09367588415585328,0.023655521006872973
0.2517747969865997,0.017602398849877816
-0.43331319759308334,-0.012131868161950535
-0.1114980276028259,0.004510546752793066
0.2919213953488397,-0.05826922026713215
-0.038177434512525706,-0.05980717397886066
-0.2763424428002872,-0.06811973277004564
0.01066970846509142,0.07436872604623637
0.16608980295274714,-0.23720593175461055
0.1889691340633141,0.01442462631299316
0.19288299586233218,0.038647123221019486
