video,track_id,event_id,start_frame,end_frame,length_frames,has_full,eligible,exclusion_reason,outcome,id_before,id_after,id_continuous,recall_during,tracker
MVI_40243,42,1,278,320,43,False,True,,preserved,207.0,207.0,False,0.9302,runB-ukf_ctrv
MVI_40243,43,0,261,286,26,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,48,0,325,366,42,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40243,50,0,321,341,21,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,51,0,366,386,21,False,True,,preserved,260.0,260.0,True,1.0,runB-ukf_ctrv
MVI_40243,53,0,339,351,13,False,True,,preserved,230.0,230.0,True,1.0,runB-ukf_ctrv
MVI_40243,64,0,416,476,61,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,66,0,426,481,56,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,70,0,466,523,58,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,73,0,496,553,58,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,76,0,511,574,64,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,84,0,576,634,59,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,85,0,601,638,38,False,True,,switched,441.0,473.0,False,0.6316,runB-ukf_ctrv
MVI_40243,89,0,678,686,9,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40243,90,0,631,681,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,94,0,646,656,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,100,0,697,708,12,False,True,,no_match_before,,,False,0.5833,runB-ukf_ctrv
MVI_40243,100,1,712,748,37,False,True,,preserved,508.0,508.0,False,0.9189,runB-ukf_ctrv
MVI_40243,102,0,748,771,24,False,True,,preserved,518.0,518.0,True,1.0,runB-ukf_ctrv
MVI_40243,108,0,771,816,46,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,109,0,776,836,61,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,111,0,801,858,58,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,113,0,811,838,28,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,114,0,816,866,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,120,0,846,904,59,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,142,0,1061,1111,51,False,True,,switched,742.0,806.0,False,0.7647,runB-ukf_ctrv
MVI_40243,143,0,1101,1105,5,False,True,,preserved,742.0,742.0,True,1.0,runB-ukf_ctrv
MVI_40243,144,0,1112,1121,10,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40243,150,0,1149,1175,27,False,True,,preserved,770.0,770.0,True,1.0,runB-ukf_ctrv
MVI_40243,152,0,1174,1186,13,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40243,154,0,1169,1181,13,False,True,,preserved,812.0,812.0,False,0.9231,runB-ukf_ctrv
MVI_40243,155,0,1129,1147,19,False,True,,switched,811.0,817.0,False,1.0,runB-ukf_ctrv
MVI_40243,156,0,1136,1186,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,157,0,1198,1213,16,False,True,,preserved,825.0,825.0,True,1.0,runB-ukf_ctrv
MVI_40243,160,0,1187,1238,52,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40243,162,0,1187,1208,22,False,True,,no_match_before,,,False,0.3182,runB-ukf_ctrv
MVI_40243,164,0,1201,1241,41,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,167,0,1229,1231,3,False,True,,no_match_before,,,False,0.6667,runB-ukf_ctrv
MVI_40243,167,1,1238,1240,3,False,True,,preserved,880.0,880.0,True,1.0,runB-ukf_ctrv
MVI_40243,167,2,1251,1265,15,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40243,168,0,1231,1254,24,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40243,169,0,1246,1265,20,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,1,0,1,16,16,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,2,0,1,12,12,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,11,0,68,91,24,False,True,,switched,24.0,51.0,False,0.5833,runB-ukf_ctrv
MVI_40244,12,0,55,91,37,False,True,,preserved,21.0,21.0,True,1.0,runB-ukf_ctrv
MVI_40244,14,0,80,112,33,False,True,,preserved,34.0,34.0,True,1.0,runB-ukf_ctrv
MVI_40244,17,0,86,126,41,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,19,0,91,141,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,23,0,112,157,46,False,True,,no_match_before,,,False,0.9565,runB-ukf_ctrv
MVI_40244,29,0,171,172,2,False,True,,preserved,142.0,142.0,True,1.0,runB-ukf_ctrv
MVI_40244,29,1,178,208,31,False,True,,preserved,142.0,142.0,True,1.0,runB-ukf_ctrv
MVI_40244,30,0,163,216,54,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40244,33,0,191,243,53,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,35,0,242,261,20,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40244,38,0,223,238,16,False,True,,no_match_before,,,False,0.8125,runB-ukf_ctrv
MVI_40244,38,1,242,269,28,False,True,,preserved,174.0,174.0,True,1.0,runB-ukf_ctrv
MVI_40244,42,0,249,274,26,False,True,,preserved,193.0,193.0,True,1.0,runB-ukf_ctrv
MVI_40244,50,0,276,298,23,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,54,0,321,368,48,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,58,0,371,421,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,73,0,590,596,7,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40244,74,0,541,594,54,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,85,0,633,634,2,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40244,85,1,644,683,40,False,True,,preserved,344.0,344.0,True,1.0,runB-ukf_ctrv
MVI_40244,86,0,641,676,36,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,88,0,656,713,58,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,89,0,661,681,21,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,91,0,696,746,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,92,0,701,711,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,94,0,706,759,54,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,96,0,721,771,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,99,0,757,790,34,False,True,,preserved,409.0,409.0,False,0.9412,runB-ukf_ctrv
MVI_40244,100,0,736,743,8,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,104,0,786,831,46,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,110,0,836,886,51,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,124,0,986,1035,50,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,130,0,1046,1083,38,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,136,0,1091,1137,47,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,142,0,1141,1158,18,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,143,0,1190,1208,19,False,True,,preserved,635.0,635.0,False,0.9474,runB-ukf_ctrv
MVI_40244,145,0,1186,1244,59,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,148,0,1232,1271,40,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40244,150,0,1241,1303,63,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,157,0,1296,1345,50,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40244,158,0,1301,1345,45,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,2,0,106,149,44,False,True,,preserved,7.0,7.0,True,1.0,runB-ukf_ctrv
MVI_40732,2,1,205,219,15,False,True,,preserved,7.0,7.0,True,1.0,runB-ukf_ctrv
MVI_40732,2,2,916,958,43,True,True,,switched,7.0,599.0,False,0.2558,runB-ukf_ctrv
MVI_40732,2,3,1544,1559,16,False,True,,preserved,674.0,674.0,True,1.0,runB-ukf_ctrv
MVI_40732,2,4,1577,1596,20,False,True,,preserved,674.0,674.0,True,1.0,runB-ukf_ctrv
MVI_40732,2,5,1679,1716,38,True,True,,switched,674.0,931.0,False,0.3158,runB-ukf_ctrv
MVI_40732,2,6,1879,1890,12,False,True,,preserved,931.0,931.0,True,1.0,runB-ukf_ctrv
MVI_40732,2,7,2089,2120,32,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40732,5,0,1,28,28,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,5,1,34,42,9,False,True,,preserved,5.0,5.0,True,1.0,runB-ukf_ctrv
MVI_40732,6,0,1,174,174,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,7,0,1,1100,1100,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,10,0,26,76,51,False,True,,lost_after,14.0,,False,0.8235,runB-ukf_ctrv
MVI_40732,11,0,11,15,5,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,11,1,95,120,26,False,True,,preserved,15.0,15.0,False,0.9615,runB-ukf_ctrv
MVI_40732,11,2,130,131,2,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40732,14,0,34,106,73,True,True,,lost_after,30.0,,False,0.7534,runB-ukf_ctrv
MVI_40732,15,0,53,131,79,False,True,,preserved,35.0,35.0,False,0.8228,runB-ukf_ctrv
MVI_40732,16,0,66,103,38,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,16,1,122,123,2,False,True,,preserved,44.0,44.0,True,1.0,runB-ukf_ctrv
MVI_40732,16,2,225,326,102,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40732,17,0,96,104,9,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,20,0,213,216,4,False,True,,preserved,143.0,143.0,True,1.0,runB-ukf_ctrv
MVI_40732,23,0,256,258,3,False,True,,preserved,168.0,168.0,True,1.0,runB-ukf_ctrv
MVI_40732,40,0,635,647,13,False,True,,preserved,404.0,404.0,True,1.0,runB-ukf_ctrv
MVI_40732,40,1,745,811,67,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40732,50,0,1036,1221,186,False,True,,preserved,628.0,628.0,True,1.0,runB-ukf_ctrv
MVI_40732,57,0,1534,1577,44,False,True,,preserved,723.0,723.0,True,1.0,runB-ukf_ctrv
MVI_40732,58,0,1466,1536,71,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,59,0,1511,1564,54,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,62,0,1719,1723,5,False,True,,no_match_before,,,False,0.4,runB-ukf_ctrv
MVI_40732,64,0,1785,1823,39,False,True,,preserved,963.0,963.0,True,1.0,runB-ukf_ctrv
MVI_40732,65,0,1756,1808,53,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,65,1,1814,1868,55,False,True,,preserved,1008.0,1008.0,True,1.0,runB-ukf_ctrv
MVI_40732,68,0,1954,1965,12,False,True,,preserved,1117.0,1117.0,True,1.0,runB-ukf_ctrv
MVI_40732,68,1,1969,1988,20,False,True,,preserved,1117.0,1117.0,True,1.0,runB-ukf_ctrv
MVI_40732,68,2,1994,2006,13,False,True,,preserved,1117.0,1117.0,True,1.0,runB-ukf_ctrv
MVI_40732,69,0,1936,1944,9,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40732,72,0,2087,2120,34,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,2,0,10,81,72,True,True,,switched,1.0,28.0,False,0.1528,runB-ukf_ctrv
MVI_40751,2,1,514,688,175,False,True,,switched,28.0,371.0,False,0.7943,runB-ukf_ctrv
MVI_40751,2,2,694,702,9,False,True,,preserved,371.0,371.0,True,1.0,runB-ukf_ctrv
MVI_40751,2,3,709,714,6,False,True,,preserved,371.0,371.0,True,1.0,runB-ukf_ctrv
MVI_40751,2,4,735,1144,410,False,True,,preserved,371.0,371.0,True,1.0,runB-ukf_ctrv
MVI_40751,3,0,1,58,58,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40751,4,0,43,88,46,False,True,,preserved,2.0,2.0,True,1.0,runB-ukf_ctrv
MVI_40751,5,0,11,29,19,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40751,7,0,116,134,19,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40751,7,1,147,160,14,False,True,,preserved,64.0,64.0,True,1.0,runB-ukf_ctrv
MVI_40751,7,2,179,275,97,False,True,,preserved,64.0,64.0,True,1.0,runB-ukf_ctrv
MVI_40751,8,0,455,458,4,False,True,,preserved,113.0,113.0,True,1.0,runB-ukf_ctrv
MVI_40751,8,1,485,489,5,False,True,,preserved,113.0,113.0,True,1.0,runB-ukf_ctrv
MVI_40751,8,2,508,517,10,False,True,,preserved,113.0,113.0,True,1.0,runB-ukf_ctrv
MVI_40751,8,3,525,548,24,False,True,,preserved,113.0,113.0,True,1.0,runB-ukf_ctrv
MVI_40751,8,4,555,1145,591,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,9,0,338,371,34,False,True,,preserved,154.0,154.0,True,1.0,runB-ukf_ctrv
MVI_40751,11,0,316,347,32,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40751,11,1,352,440,89,False,True,,preserved,177.0,177.0,True,1.0,runB-ukf_ctrv
MVI_40751,15,0,923,1145,223,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,21,0,521,525,5,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40751,21,1,534,1145,612,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,23,0,601,611,11,False,True,,preserved,356.0,356.0,True,1.0,runB-ukf_ctrv
MVI_40751,23,1,620,623,4,False,True,,preserved,356.0,356.0,True,1.0,runB-ukf_ctrv
MVI_40751,28,0,1079,1081,3,False,True,,preserved,433.0,433.0,True,1.0,runB-ukf_ctrv
MVI_40751,28,1,1085,1099,15,False,True,,preserved,433.0,433.0,True,1.0,runB-ukf_ctrv
MVI_40751,29,0,1054,1076,23,False,True,,preserved,450.0,450.0,True,1.0,runB-ukf_ctrv
MVI_40751,31,0,861,901,41,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40751,32,0,865,1036,172,False,True,,switched,472.0,503.0,False,0.8895,runB-ukf_ctrv
MVI_40751,33,0,996,1009,14,False,True,,preserved,483.0,483.0,True,1.0,runB-ukf_ctrv
MVI_40751,35,0,1059,1081,23,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,36,0,1069,1145,77,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,38,0,1078,1090,13,False,True,,preserved,539.0,539.0,True,1.0,runB-ukf_ctrv
MVI_40751,38,1,1097,1145,49,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40751,41,0,1101,1145,45,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,2,0,1,40,40,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,4,0,6,88,83,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,5,0,41,116,76,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,6,0,41,72,32,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,6,1,79,127,49,False,True,,preserved,23.0,23.0,False,0.9592,runB-ukf_ctrv
MVI_40752,9,0,136,156,21,False,True,,preserved,28.0,28.0,True,1.0,runB-ukf_ctrv
MVI_40752,10,0,81,118,38,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,10,1,122,128,7,False,True,,preserved,71.0,71.0,True,1.0,runB-ukf_ctrv
MVI_40752,10,2,142,147,6,False,True,,preserved,71.0,71.0,True,1.0,runB-ukf_ctrv
MVI_40752,11,0,86,172,87,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,14,0,111,198,88,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,17,0,185,230,46,False,True,,switched,123.0,238.0,False,0.2609,runB-ukf_ctrv
MVI_40752,20,0,171,260,90,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,23,0,156,176,21,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,28,0,194,199,6,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40752,28,1,204,230,27,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40752,28,2,240,268,29,False,True,,lost_after,237.0,,False,0.8621,runB-ukf_ctrv
MVI_40752,29,0,206,266,61,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40752,30,0,196,280,85,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,34,0,271,341,71,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,36,0,333,337,5,False,True,,preserved,286.0,286.0,True,1.0,runB-ukf_ctrv
MVI_40752,36,1,345,346,2,False,True,,preserved,286.0,286.0,True,1.0,runB-ukf_ctrv
MVI_40752,36,2,358,386,29,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,37,0,291,381,91,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,39,0,306,385,80,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,44,0,371,458,88,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,45,0,371,444,74,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,48,0,447,461,15,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,50,0,416,496,81,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,54,0,471,525,55,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,55,0,471,551,81,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,58,0,511,587,77,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,60,0,526,570,45,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,60,1,588,609,22,False,True,,preserved,549.0,549.0,True,1.0,runB-ukf_ctrv
MVI_40752,63,0,580,583,4,False,True,,preserved,559.0,559.0,True,1.0,runB-ukf_ctrv
MVI_40752,63,1,596,626,31,False,True,,preserved,559.0,559.0,True,1.0,runB-ukf_ctrv
MVI_40752,68,0,709,735,27,False,True,,preserved,629.0,629.0,True,1.0,runB-ukf_ctrv
MVI_40752,69,0,646,661,16,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,69,1,670,674,5,False,True,,preserved,636.0,636.0,True,1.0,runB-ukf_ctrv
MVI_40752,69,2,720,729,10,True,True,,preserved,636.0,636.0,False,0.8,runB-ukf_ctrv
MVI_40752,71,0,725,735,11,False,True,,preserved,637.0,637.0,True,1.0,runB-ukf_ctrv
MVI_40752,72,0,686,761,76,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,76,0,731,811,81,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,78,0,710,729,20,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,78,1,745,774,30,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40752,80,0,776,781,6,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,81,0,791,881,91,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,83,0,821,886,66,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,84,0,826,836,11,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,86,0,836,903,68,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,86,1,909,916,8,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,90,0,786,854,69,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,92,0,881,944,64,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,94,0,901,994,94,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,96,0,951,970,20,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,97,0,951,1034,84,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,98,0,961,1013,53,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,99,0,986,1074,89,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,101,0,996,1050,55,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,101,1,1058,1066,9,True,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,102,0,1036,1066,31,False,True,,no_match_before,,,False,0.0,runB-ukf_ctrv
MVI_40752,103,0,1036,1114,79,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,105,0,1101,1136,36,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,107,0,1086,1173,88,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,108,0,1091,1164,74,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,108,1,1175,1176,2,False,True,,lost_after,939.0,,False,0.0,runB-ukf_ctrv
MVI_40752,111,0,1151,1213,63,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,112,0,1166,1226,61,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,113,0,1151,1198,48,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,113,1,1204,1226,23,False,True,,preserved,975.0,975.0,True,1.0,runB-ukf_ctrv
MVI_40752,116,0,1196,1281,86,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,121,0,1266,1346,81,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,123,0,1291,1367,77,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,125,0,1308,1316,9,False,True,,no_match_before,,,False,0.5556,runB-ukf_ctrv
MVI_40752,129,0,1326,1386,61,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,130,0,1326,1403,78,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,132,0,1351,1427,77,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,133,0,1361,1446,86,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,137,0,1406,1479,74,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,138,0,1441,1475,35,False,True,,lost_after,1191.0,,False,0.0571,runB-ukf_ctrv
MVI_40752,139,0,1426,1466,41,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,140,0,1426,1506,81,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,141,0,1441,1491,51,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,143,0,1461,1565,105,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,144,0,1471,1490,20,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,146,0,1523,1591,69,False,True,,lost_after,1299.0,,False,0.4203,runB-ukf_ctrv
MVI_40752,147,0,1501,1536,36,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,148,0,1506,1518,13,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,148,1,1534,1558,25,False,True,,preserved,1313.0,1313.0,True,1.0,runB-ukf_ctrv
MVI_40752,149,0,1566,1589,24,False,True,,preserved,1323.0,1323.0,True,1.0,runB-ukf_ctrv
MVI_40752,149,1,1594,1597,4,False,True,,preserved,1323.0,1323.0,True,1.0,runB-ukf_ctrv
MVI_40752,150,0,1526,1586,61,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,152,0,1551,1629,79,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,153,0,1551,1651,101,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,154,0,1581,1676,96,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,155,0,1590,1656,67,False,True,,no_match_before,,,False,0.1493,runB-ukf_ctrv
MVI_40752,158,0,1607,1676,70,False,True,,no_match_before,,,False,0.4714,runB-ukf_ctrv
MVI_40752,159,0,1611,1697,87,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,161,0,1626,1691,66,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,163,0,1641,1730,90,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,164,0,1744,1781,38,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,167,0,1686,1774,89,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,171,0,1726,1826,101,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,173,0,1736,1796,61,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,174,0,1806,1838,33,False,True,,preserved,1594.0,1594.0,True,1.0,runB-ukf_ctrv
MVI_40752,175,0,1840,1860,21,False,True,,preserved,1616.0,1616.0,True,1.0,runB-ukf_ctrv
MVI_40752,178,0,1786,1865,80,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,179,0,1796,1843,48,True,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
MVI_40752,180,0,1914,1936,23,False,False,gt_missing_after,,,,False,0.0,runB-ukf_ctrv
MVI_40752,181,0,1821,1841,21,False,False,gt_missing_before,,,,False,0.0,runB-ukf_ctrv
