video,track_id,event_id,start_frame,end_frame,length_frames,has_full,outcome__cv,id_before__cv,id_after__cv,id_continuous__cv,recall_during__cv,outcome__ekf_ctrv,id_before__ekf_ctrv,id_after__ekf_ctrv,id_continuous__ekf_ctrv,recall_during__ekf_ctrv,outcome__ukf_ctrv,id_before__ukf_ctrv,id_after__ukf_ctrv,id_continuous__ukf_ctrv,recall_during__ukf_ctrv,split,part,source,curv,path_len,net_disp,max_occ,mean_occ,full_len,full_start,full_end,occluder,code,n_preserved,differ
MVI_40162,40,4,1242,1269,28,False,switched,353.0,409.0,False,0.3929,switched,351.0,407.0,False,0.3929,switched,344.0,397.0,False,0.3929,DETRAC-all,train,train,,14.64,3.49,0.2398,0.1867,0,-1,-1,vehicle,SSS,0,False
MVI_40162,40,5,1299,1314,16,False,preserved,409.0,409.0,False,0.75,preserved,407.0,407.0,False,0.6875,preserved,397.0,397.0,False,0.75,DETRAC-all,train,train,,7.16,1.28,0.1455,0.1288,0,-1,-1,vehicle,PPP,3,False
MVI_40162,40,6,1369,1385,17,False,switched,409.0,452.0,False,0.5882,switched,407.0,451.0,False,0.5882,switched,397.0,440.0,False,0.5882,DETRAC-all,train,train,,12.28,3.44,0.1331,0.1207,0,-1,-1,vehicle,SSS,0,False
MVI_40162,40,7,1415,1435,21,False,switched,452.0,447.0,False,0.2857,switched,451.0,446.0,False,0.2857,switched,440.0,397.0,False,0.2857,DETRAC-all,train,train,0.7827715355805243,9.52,5.34,0.1575,0.1298,0,-1,-1,vehicle,SSS,0,False
MVI_40162,40,8,1449,1472,24,False,switched,475.0,485.0,False,0.7917,preserved,474.0,474.0,False,0.75,preserved,397.0,397.0,False,0.3333,DETRAC-all,train,train,0.21970357454228417,13.99,11.47,0.1579,0.1394,0,-1,-1,vehicle,SPP,2,True
MVI_40162,40,9,1510,1584,75,False,switched,485.0,549.0,False,0.1067,switched,474.0,560.0,False,0.1067,switched,397.0,544.0,False,0.1067,DETRAC-all,train,train,0.013513513513513598,102.0,100.64,0.1806,0.1335,0,-1,-1,vehicle,SSS,0,False
MVI_40162,41,1,1011,1013,3,False,preserved,266.0,266.0,True,1.0,preserved,262.0,262.0,True,1.0,preserved,260.0,260.0,True,1.0,DETRAC-all,train,train,0.0,5.19,5.19,0.105,0.0922,0,-1,-1,background,PPP,3,False
MVI_40162,41,2,1018,1021,4,False,preserved,266.0,266.0,False,0.25,preserved,262.0,262.0,False,0.25,preserved,260.0,260.0,False,0.25,DETRAC-all,train,train,0.0,6.53,6.53,0.1437,0.1351,0,-1,-1,background,PPP,3,False
MVI_40162,52,0,1113,1144,32,False,no_match_before,,,False,0.875,no_match_before,,,False,0.875,no_match_before,,,False,0.875,DETRAC-all,train,train,0.0027806385169928394,389.48,388.4,0.4194,0.2845,0,-1,-1,vehicle,NNN,0,False
MVI_40162,58,1,1197,1261,65,True,no_match_before,,,False,0.6923,no_match_before,,,False,0.6769,no_match_before,,,False,0.6769,DETRAC-all,train,train,0.01782029637966609,108.52,106.62,1.0,0.5951,10,1232,1241,vehicle,NNN,0,False
MVI_40162,65,1,1362,1369,8,False,preserved,421.0,421.0,True,1.0,preserved,419.0,419.0,True,1.0,preserved,409.0,409.0,True,1.0,DETRAC-all,train,train,0.03215003348961831,15.41,14.93,0.1471,0.1157,0,-1,-1,background,PPP,3,False
MVI_40162,75,0,1485,1582,98,False,lost_after,484.0,,False,0.7347,lost_after,484.0,,False,0.7347,lost_after,475.0,,False,0.7347,DETRAC-all,train,train,0.0021120497999109755,450.75,449.8,0.2886,0.1967,0,-1,-1,vehicle,LLL,0,False
MVI_40162,82,1,1572,1581,10,False,no_match_before,,,False,0.1,no_match_before,,,False,0.1,no_match_before,,,False,0.1,DETRAC-all,train,train,0.014827018121911006,12.32,12.14,0.1124,0.1097,0,-1,-1,vehicle,NNN,0,False
MVI_40171,6,0,36,76,41,False,preserved,21.0,21.0,False,0.9512,preserved,21.0,21.0,False,0.9512,preserved,21.0,21.0,False,0.9512,DETRAC-all,train,train,0.00034176349965830966,380.51,380.38,0.3577,0.2443,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,0,123,134,12,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,0.003759398496240518,16.02,15.96,0.135,0.1158,0,-1,-1,vehicle,NNN,0,False
MVI_40171,8,1,163,173,11,False,preserved,44.0,44.0,False,0.0,preserved,45.0,45.0,False,0.0,preserved,45.0,45.0,False,0.0,DETRAC-all,train,train,0.003801076971808648,31.69,31.57,0.1125,0.1058,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,2,216,241,26,False,preserved,44.0,44.0,True,1.0,preserved,45.0,45.0,True,1.0,preserved,45.0,45.0,True,1.0,DETRAC-all,train,train,0.05968091392554653,53.8,50.77,0.1257,0.1166,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,3,261,285,25,False,preserved,44.0,44.0,False,1.0,preserved,45.0,45.0,False,1.0,preserved,45.0,45.0,False,1.0,DETRAC-all,train,train,1.2277091906721536,16.24,7.29,0.1582,0.1453,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,4,299,316,18,False,preserved,44.0,44.0,False,1.0,preserved,45.0,45.0,False,1.0,preserved,45.0,45.0,False,1.0,DETRAC-all,train,train,,0.43,0.43,0.1283,0.1162,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,5,497,508,12,False,preserved,44.0,44.0,False,1.0,preserved,45.0,45.0,False,1.0,preserved,45.0,45.0,False,1.0,DETRAC-all,train,train,,3.67,3.67,0.111,0.1074,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,6,655,686,32,False,switched,44.0,176.0,False,1.0,switched,45.0,180.0,False,1.0,switched,45.0,179.0,False,1.0,DETRAC-all,train,train,0.015851223165252115,81.39,80.12,0.1509,0.1329,0,-1,-1,vehicle,SSS,0,False
MVI_40171,8,7,690,717,28,False,preserved,44.0,44.0,False,1.0,preserved,45.0,45.0,False,1.0,preserved,45.0,45.0,False,1.0,DETRAC-all,train,train,0.016526686534814372,112.56,110.73,0.1539,0.1386,0,-1,-1,vehicle,PPP,3,False
MVI_40171,8,8,736,751,16,False,preserved,44.0,44.0,True,1.0,preserved,45.0,45.0,True,1.0,preserved,45.0,45.0,True,1.0,DETRAC-all,train,train,0.08164368748310347,40.01,36.99,0.1491,0.1351,0,-1,-1,vehicle,PPP,3,False
MVI_40171,9,0,154,154,1,True,preserved,49.0,49.0,True,1.0,preserved,52.0,52.0,True,1.0,preserved,52.0,52.0,True,1.0,DETRAC-all,train,train,,,,,,1,154,154,,PPP,3,False
MVI_40171,9,1,158,167,10,True,preserved,49.0,49.0,False,0.9,preserved,52.0,52.0,False,0.9,preserved,52.0,52.0,False,0.9,DETRAC-all,train,train,8.960172035288316e-05,223.23,223.21,0.9998,0.7106,10,158,167,background,PPP,3,False
MVI_40171,11,0,165,191,27,False,preserved,56.0,56.0,True,1.0,preserved,60.0,60.0,True,1.0,preserved,59.0,59.0,True,1.0,DETRAC-all,train,train,0.0010719927781539518,177.43,177.24,0.3506,0.2663,0,-1,-1,vehicle,PPP,3,False
MVI_40171,14,0,226,256,31,False,switched,88.0,96.0,False,0.7742,switched,92.0,100.0,False,0.7742,switched,92.0,100.0,False,0.7742,DETRAC-all,train,train,0.0027232056020229933,154.65,154.23,0.3828,0.2783,0,-1,-1,vehicle,SSS,0,False
MVI_40171,18,0,467,675,209,False,switched,148.0,189.0,False,0.11,switched,152.0,193.0,False,0.1148,switched,151.0,193.0,False,0.1196,DETRAC-all,train,train,0.8700808625336924,34.69,18.55,0.2439,0.1529,0,-1,-1,vehicle,SSS,0,False
MVI_40171,18,1,772,782,11,False,preserved,189.0,189.0,False,0.7273,preserved,193.0,193.0,False,0.7273,preserved,193.0,193.0,False,0.7273,DETRAC-all,train,train,,0.0,0.0,0.1205,0.1115,0,-1,-1,vehicle,PPP,3,False
MVI_40171,18,2,917,920,4,False,preserved,189.0,189.0,True,1.0,preserved,193.0,193.0,True,1.0,preserved,193.0,193.0,True,1.0,DETRAC-all,train,train,,1.32,1.32,0.1103,0.1072,0,-1,-1,vehicle,PPP,3,False
MVI_40171,18,3,925,928,4,False,preserved,189.0,189.0,False,0.5,preserved,193.0,193.0,False,0.5,preserved,193.0,193.0,False,0.5,DETRAC-all,train,train,,1.69,1.59,0.1034,0.1023,0,-1,-1,vehicle,PPP,3,False
MVI_40171,18,4,963,966,4,False,preserved,189.0,189.0,True,1.0,preserved,193.0,193.0,True,1.0,preserved,193.0,193.0,True,1.0,DETRAC-all,train,train,,4.35,4.35,0.103,0.1024,0,-1,-1,vehicle,PPP,3,False
MVI_40171,23,0,528,589,62,False,preserved,183.0,183.0,False,0.8387,preserved,187.0,187.0,False,0.8387,preserved,187.0,187.0,False,0.8387,DETRAC-all,train,train,0.0007956458568758595,867.91,867.22,0.3606,0.2581,0,-1,-1,background,PPP,3,False
MVI_40171,31,0,796,821,26,False,preserved,277.0,277.0,True,1.0,preserved,285.0,285.0,True,1.0,preserved,281.0,281.0,True,1.0,DETRAC-all,train,train,0.0004965622612680409,261.93,261.8,0.3486,0.2393,0,-1,-1,vehicle,PPP,3,False
MVI_40171,35,0,916,977,62,False,switched,326.0,351.0,False,0.9516,switched,331.0,361.0,False,0.871,switched,327.0,357.0,False,0.871,DETRAC-all,train,train,0.0004063956515665268,787.73,787.41,0.507,0.3952,0,-1,-1,vehicle,SSS,0,False
MVI_40171,41,0,703,801,99,True,switched,6.0,296.0,False,0.101,switched,6.0,304.0,False,0.101,switched,6.0,300.0,False,0.101,DETRAC-all,train,train,0.3639514731369151,7.87,5.77,1.0,0.8305,66,722,787,vehicle,SSS,0,False
MVI_40171,41,1,1080,1131,52,True,switched,296.0,393.0,False,0.0769,switched,304.0,406.0,False,0.0769,switched,300.0,402.0,False,0.0769,DETRAC-all,train,train,,2.97,2.97,1.0,0.8743,38,1089,1126,vehicle,SSS,0,False
MVI_40172,16,0,244,423,180,True,no_match_before,,,False,0.0111,no_match_before,,,False,0.0111,no_match_before,,,False,0.0111,DETRAC-all,train,train,0.008246884582762348,772.67,766.35,1.0,0.9338,158,257,414,both,NNN,0,False
MVI_40172,40,0,1286,1314,29,False,preserved,518.0,518.0,False,0.5517,preserved,520.0,520.0,False,0.5517,preserved,519.0,519.0,False,0.5517,DETRAC-all,train,train,0.0007559075820817718,304.5,304.27,0.7352,0.4882,0,-1,-1,vehicle,PPP,3,False
MVI_40172,51,0,1455,1464,10,False,switched,569.0,572.0,False,0.5,switched,572.0,575.0,False,0.5,switched,571.0,574.0,False,0.5,DETRAC-all,train,train,0.01946750644145423,35.61,34.93,0.2331,0.176,0,-1,-1,vehicle,SSS,0,False
MVI_40172,57,0,1554,1590,37,False,preserved,607.0,607.0,True,1.0,preserved,610.0,610.0,True,1.0,preserved,609.0,609.0,True,1.0,DETRAC-all,train,train,0.00035853716835321237,753.33,753.06,0.2861,0.2185,0,-1,-1,background,PPP,3,False
MVI_40172,60,0,1628,1671,44,False,preserved,621.0,621.0,False,0.7955,preserved,624.0,624.0,False,0.7955,preserved,623.0,623.0,False,0.7955,DETRAC-all,train,train,0.0007122196543554171,688.48,687.99,0.8536,0.5556,0,-1,-1,vehicle,PPP,3,False
MVI_40172,61,0,1636,1648,13,False,preserved,622.0,622.0,True,1.0,preserved,625.0,625.0,True,1.0,preserved,624.0,624.0,True,1.0,DETRAC-all,train,train,0.0023720290336353145,211.29,210.79,0.3593,0.2876,0,-1,-1,vehicle,PPP,3,False
MVI_40172,65,0,1680,1708,29,False,switched,640.0,663.0,False,0.4483,switched,643.0,667.0,False,0.3448,switched,642.0,665.0,False,0.4483,DETRAC-all,train,train,0.013195933056697307,515.2,508.49,0.47,0.3078,0,-1,-1,vehicle,SSS,0,False
MVI_40172,79,0,2114,2227,114,False,no_match_before,,,False,0.0526,no_match_before,,,False,0.0526,no_match_before,,,False,0.0526,DETRAC-all,train,train,0.007075656298429989,643.33,638.81,0.8175,0.6115,0,-1,-1,background,NNN,0,False
MVI_40172,99,0,34,83,50,True,switched,2.0,57.0,False,0.12,switched,2.0,56.0,False,0.12,switched,2.0,56.0,False,0.12,DETRAC-all,train,train,,2.39,1.31,1.0,0.9117,42,42,83,vehicle,SSS,0,False
MVI_40172,99,1,364,437,74,True,switched,67.0,243.0,False,0.0811,switched,56.0,244.0,False,0.0811,switched,56.0,244.0,False,0.0811,DETRAC-all,train,train,,0.39,0.36,1.0,0.7627,40,374,413,vehicle,SSS,0,False
MVI_40172,99,2,2208,2247,40,True,switched,243.0,807.0,False,0.125,switched,244.0,814.0,False,0.125,switched,244.0,813.0,False,0.125,DETRAC-all,train,train,,4.34,4.34,1.0,0.7195,15,2222,2236,vehicle,SSS,0,False
MVI_40172,105,0,45,96,52,True,switched,3.0,66.0,False,0.0385,switched,3.0,65.0,False,0.0385,switched,3.0,65.0,False,0.0385,DETRAC-all,train,train,,1.09,1.09,1.0,0.9531,47,50,96,vehicle,SSS,0,False
MVI_40172,105,1,378,422,45,True,switched,66.0,230.0,False,0.0222,switched,65.0,231.0,False,0.0222,switched,65.0,231.0,False,0.0222,DETRAC-all,train,train,,0.55,0.53,1.0,0.9671,42,381,422,vehicle,SSS,0,False
MVI_40172,105,2,426,446,21,True,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,0.25,0.24,1.0,0.7854,7,431,437,vehicle,NNN,0,False
MVI_40172,105,3,2228,2266,39,True,switched,438.0,814.0,False,0.2051,switched,438.0,821.0,False,0.2051,switched,438.0,820.0,False,0.2051,DETRAC-all,train,train,,0.29,0.29,1.0,0.7933,20,2240,2259,vehicle,SSS,0,False
MVI_40181,3,1,57,72,16,False,preserved,4.0,4.0,False,0.625,preserved,4.0,4.0,False,0.625,preserved,4.0,4.0,False,0.625,DETRAC-all,train,train,,0.0,0.0,0.1981,0.1612,0,-1,-1,vehicle,PPP,3,False
MVI_40181,3,2,167,173,7,False,preserved,4.0,4.0,True,1.0,preserved,4.0,4.0,True,1.0,preserved,4.0,4.0,True,1.0,DETRAC-all,train,train,,1.37,0.21,0.1323,0.1211,0,-1,-1,vehicle,PPP,3,False
MVI_40181,3,3,182,197,16,False,preserved,4.0,4.0,False,0.375,preserved,4.0,4.0,False,0.375,preserved,4.0,4.0,False,0.375,DETRAC-all,train,train,,4.46,1.22,0.2569,0.2002,0,-1,-1,vehicle,PPP,3,False
MVI_40181,3,4,207,223,17,False,preserved,4.0,4.0,False,0.5882,preserved,4.0,4.0,False,0.5882,preserved,4.0,4.0,False,0.5882,DETRAC-all,train,train,0.3538050734312417,10.14,7.49,0.2677,0.205,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,0,155,172,18,False,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,DETRAC-all,train,train,1.0604534005037785,24.54,11.91,0.1852,0.1534,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,1,184,200,17,False,preserved,55.0,55.0,False,1.0,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,DETRAC-all,train,train,0.4653579676674364,12.69,8.66,0.1786,0.1569,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,2,261,285,25,False,preserved,55.0,55.0,True,1.0,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,DETRAC-all,train,train,0.0023028209556705814,52.23,52.11,0.182,0.1542,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,3,321,342,22,False,preserved,55.0,55.0,True,1.0,preserved,14.0,14.0,True,1.0,preserved,14.0,14.0,True,1.0,DETRAC-all,train,train,0.005700035625222588,56.46,56.14,0.1739,0.1417,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,4,465,519,55,False,switched,55.0,156.0,False,0.3091,switched,14.0,150.0,False,0.3091,switched,14.0,148.0,False,0.3091,DETRAC-all,train,train,,0.0,0.0,0.7752,0.4673,0,-1,-1,vehicle,SSS,0,False
MVI_40181,8,5,581,604,24,False,preserved,156.0,156.0,True,1.0,preserved,150.0,150.0,True,1.0,preserved,148.0,148.0,True,1.0,DETRAC-all,train,train,,0.0,0.0,0.234,0.1877,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,6,680,694,15,False,preserved,156.0,156.0,False,0.9333,preserved,150.0,150.0,False,0.9333,preserved,148.0,148.0,False,0.9333,DETRAC-all,train,train,0.03455019556714478,15.87,15.34,0.1486,0.1313,0,-1,-1,vehicle,PPP,3,False
MVI_40181,8,7,725,756,32,False,switched,156.0,213.0,False,0.5312,switched,150.0,208.0,False,0.5312,switched,148.0,205.0,False,0.5312,DETRAC-all,train,train,0.02752475247524755,51.89,50.5,0.267,0.1935,0,-1,-1,vehicle,SSS,0,False
MVI_40181,12,0,129,134,6,False,preserved,41.0,41.0,False,0.5,preserved,41.0,41.0,False,0.5,preserved,41.0,41.0,False,0.5,DETRAC-all,train,train,0.00039451622447983503,101.43,101.39,0.1478,0.1201,0,-1,-1,background,PPP,3,False
MVI_40181,29,0,519,530,12,False,switched,139.0,164.0,False,0.4167,switched,134.0,159.0,False,0.4167,switched,132.0,156.0,False,0.4167,DETRAC-all,train,train,0.01428107757221686,31.25,30.81,0.1709,0.1456,0,-1,-1,vehicle,SSS,0,False
MVI_40181,38,0,695,706,12,False,preserved,185.0,185.0,True,1.0,preserved,180.0,180.0,True,1.0,preserved,177.0,177.0,True,1.0,DETRAC-all,train,train,0.003544385371354819,62.29,62.07,0.1346,0.1089,0,-1,-1,background,PPP,3,False
MVI_40181,57,0,1048,1070,23,False,preserved,260.0,260.0,True,1.0,preserved,255.0,255.0,True,1.0,preserved,252.0,252.0,True,1.0,DETRAC-all,train,train,0.013894363421363742,102.89,101.48,0.2279,0.166,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,1,1201,1223,23,False,preserved,260.0,260.0,False,0.6522,preserved,255.0,255.0,False,0.6522,preserved,252.0,252.0,False,0.6522,DETRAC-all,train,train,,2.66,1.92,0.1798,0.1449,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,2,1233,1264,32,False,preserved,260.0,260.0,False,0.8125,preserved,255.0,255.0,False,0.8125,preserved,252.0,252.0,False,0.8125,DETRAC-all,train,train,,0.0,0.0,0.2248,0.1818,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,3,1291,1308,18,False,preserved,260.0,260.0,False,0.6667,preserved,255.0,255.0,False,0.6667,preserved,252.0,252.0,False,0.6667,DETRAC-all,train,train,,3.74,3.74,0.1602,0.1476,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,4,1319,1340,22,False,preserved,260.0,260.0,False,0.4091,preserved,255.0,255.0,False,0.4091,preserved,252.0,252.0,False,0.3636,DETRAC-all,train,train,,0.0,0.0,0.2437,0.1892,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,5,1443,1458,16,False,preserved,404.0,404.0,False,0.9375,preserved,402.0,402.0,False,0.9375,preserved,252.0,252.0,False,0.9375,DETRAC-all,train,train,,0.0,0.0,0.1794,0.1561,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,6,1472,1495,24,False,preserved,404.0,404.0,False,0.5833,preserved,402.0,402.0,False,0.5833,preserved,252.0,252.0,False,0.5833,DETRAC-all,train,train,,4.22,4.22,0.2275,0.1788,0,-1,-1,vehicle,PPP,3,False
MVI_40181,57,7,1554,1577,24,False,preserved,404.0,404.0,False,0.2917,preserved,402.0,402.0,False,0.2917,preserved,252.0,252.0,False,0.2917,DETRAC-all,train,train,0.010666666666666602,37.9,37.5,0.1407,0.1228,0,-1,-1,vehicle,PPP,3,False
MVI_40181,65,0,1155,1174,20,False,preserved,298.0,298.0,False,0.95,preserved,295.0,295.0,False,0.95,preserved,292.0,292.0,False,0.95,DETRAC-all,train,train,0.0005420572667560464,313.79,313.62,0.4484,0.2997,0,-1,-1,vehicle,PPP,3,False
MVI_40181,67,0,1186,1207,22,False,preserved,321.0,321.0,False,0.5455,preserved,319.0,319.0,False,0.5455,preserved,316.0,316.0,False,0.5455,DETRAC-all,train,train,0.0017907106883046087,89.51,89.35,0.2735,0.1987,0,-1,-1,vehicle,PPP,3,False
MVI_40181,67,1,1271,1279,9,False,preserved,362.0,362.0,False,0.8889,preserved,360.0,360.0,False,0.8889,preserved,357.0,357.0,False,0.8889,DETRAC-all,train,train,0.007692307692307665,9.17,9.1,0.1437,0.1213,0,-1,-1,vehicle,PPP,3,False
MVI_40181,67,2,1293,1315,23,False,switched,374.0,362.0,False,0.9565,switched,372.0,360.0,False,0.9565,switched,369.0,357.0,False,0.9565,DETRAC-all,train,train,,3.39,2.06,0.1961,0.1594,0,-1,-1,vehicle,SSS,0,False
MVI_40181,67,3,1419,1428,10,False,switched,362.0,416.0,False,1.0,switched,360.0,415.0,False,1.0,switched,357.0,410.0,False,1.0,DETRAC-all,train,train,,0.0,0.0,0.152,0.1357,0,-1,-1,vehicle,SSS,0,False
MVI_40181,67,4,1448,1469,22,False,preserved,416.0,416.0,False,0.9091,switched,415.0,360.0,False,0.9091,preserved,410.0,410.0,False,0.9091,DETRAC-all,train,train,,0.0,0.0,0.1768,0.1425,0,-1,-1,vehicle,PSP,2,True
MVI_40181,67,5,1521,1532,12,False,switched,447.0,416.0,False,1.0,switched,445.0,360.0,False,0.9167,switched,441.0,410.0,False,0.9167,DETRAC-all,train,train,0.004784688995215447,8.4,8.36,0.1463,0.1287,0,-1,-1,vehicle,SSS,0,False
MVI_40181,67,6,1559,1590,32,False,preserved,416.0,416.0,True,1.0,preserved,360.0,360.0,True,1.0,preserved,410.0,410.0,True,1.0,DETRAC-all,train,train,0.0021997929606625277,77.45,77.28,0.1976,0.1623,0,-1,-1,vehicle,PPP,3,False
MVI_40181,67,7,1629,1656,28,False,preserved,416.0,416.0,False,0.4286,preserved,360.0,360.0,False,0.4286,preserved,410.0,410.0,False,0.3929,DETRAC-all,train,train,0.0014973262032085266,46.82,46.75,0.1839,0.1533,0,-1,-1,vehicle,PPP,3,False
MVI_40181,72,0,1287,1303,17,False,preserved,366.0,366.0,True,1.0,preserved,364.0,364.0,True,1.0,preserved,361.0,361.0,True,1.0,DETRAC-all,train,train,0.0,249.47,249.47,0.3456,0.2805,0,-1,-1,vehicle,PPP,3,False
MVI_40181,76,0,1398,1410,13,False,preserved,411.0,411.0,True,1.0,preserved,409.0,409.0,True,1.0,preserved,404.0,404.0,True,1.0,DETRAC-all,train,train,8.595495960106447e-05,232.7,232.68,0.1356,0.1218,0,-1,-1,background,PPP,3,False
MVI_40181,82,0,1601,1626,26,False,preserved,462.0,462.0,False,0.6923,preserved,460.0,460.0,False,0.6538,preserved,456.0,456.0,False,0.6538,DETRAC-all,train,train,0.004271748952600074,122.25,121.73,0.6317,0.4389,0,-1,-1,vehicle,PPP,3,False
MVI_40191,22,0,186,187,2,False,lost_after,58.0,,False,1.0,lost_after,59.0,,False,1.0,lost_after,59.0,,False,1.0,DETRAC-all,train,train,,1.19,1.19,0.1166,0.1126,0,-1,-1,vehicle,LLL,0,False
MVI_40191,85,0,569,574,6,False,no_match_before,,,False,0.0,no_match_before,,,False,0.0,no_match_before,,,False,0.0,DETRAC-all,train,train,,3.53,3.53,0.1133,0.1065,0,-1,-1,vehicle,NNN,0,False
MVI_40191,85,1,578,589,12,False,no_match_before,,,False,0.5833,no_match_before,,,False,0.5833,no_match_before,,,False,0.5833,DETRAC-all,train,train,0.00990099009900991,11.22,11.11,0.1676,0.1322,0,-1,-1,vehicle,NNN,0,False
MVI_40191,85,2,647,673,27,False,preserved,355.0,355.0,True,1.0,preserved,366.0,366.0,True,1.0,preserved,358.0,358.0,True,1.0,DETRAC-all,train,train,0.0008522243054371881,58.72,58.67,0.4165,0.3336,0,-1,-1,vehicle,PPP,3,False
MVI_40191,91,0,627,667,41,False,preserved,358.0,358.0,False,0.9268,preserved,369.0,369.0,False,0.9268,preserved,361.0,361.0,False,0.9268,DETRAC-all,train,train,0.006774302811335842,89.17,88.57,0.3484,0.2272,0,-1,-1,vehicle,PPP,3,False
MVI_40191,97,0,736,738,3,False,preserved,392.0,392.0,True,1.0,preserved,452.0,452.0,True,1.0,preserved,444.0,444.0,True,1.0,DETRAC-all,train,train,,2.78,2.78,0.116,0.1096,0,-1,-1,vehicle,PPP,3,False
MVI_40191,112,0,877,887,11,False,preserved,513.0,513.0,True,1.0,preserved,530.0,530.0,True,1.0,preserved,522.0,522.0,True,1.0,DETRAC-all,train,train,0.00013982102908283167,71.53,71.52,0.2914,0.2837,0,-1,-1,vehicle,PPP,3,False
MVI_40191,136,1,953,959,7,False,no_match_before,,,False,0.4286,no_match_before,,,False,0.4286,no_match_before,,,False,0.4286,DETRAC-all,train,train,0.008503401360544283,5.93,5.88,0.141,0.1205,0,-1,-1,vehicle,NNN,0,False
MVI_40191,171,0,1335,1342,8,False,preserved,834.0,834.0,True,1.0,preserved,862.0,862.0,True,1.0,preserved,851.0,851.0,True,1.0,DETRAC-all,train,train,0.0,18.08,18.08,0.1125,0.1065,0,-1,-1,vehicle,PPP,3,False
MVI_40191,171,1,1348,1354,7,False,lost_after,834.0,,False,0.2857,lost_after,862.0,,False,0.2857,lost_after,851.0,,False,0.2857,DETRAC-all,train,train,0.0008403361344537785,11.91,11.9,0.1134,0.1066,0,-1,-1,vehicle,LLL,0,False
MVI_40191,180,0,1481,1483,3,False,lost_after,878.0,,False,0.0,lost_after,906.0,,False,0.0,lost_after,895.0,,False,0.0,DETRAC-all,train,train,,1.63,1.63,0.1087,0.1053,0,-1,-1,vehicle,LLL,0,False
MVI_40191,204,0,1706,1707,2,False,lost_after,996.0,,False,1.0,lost_after,1022.0,,False,1.0,lost_after,1011.0,,False,1.0,DETRAC-all,train,train,,0.92,0.92,0.1103,0.1072,0,-1,-1,vehicle,LLL,0,False
MVI_40191,204,1,1713,1719,7,False,lost_after,996.0,,False,0.0,lost_after,1022.0,,False,0.0,lost_after,1011.0,,False,0.0,DETRAC-all,train,train,,4.88,4.55,0.1903,0.1486,0,-1,-1,vehicle,LLL,0,False
MVI_40191,214,0,1761,1762,2,False,lost_after,1048.0,,False,0.0,lost_after,1074.0,,False,0.0,lost_after,1063.0,,False,0.0,DETRAC-all,train,train,,0.43,0.43,0.1034,0.1024,0,-1,-1,vehicle,LLL,0,False
MVI_40191,214,1,1767,1775,9,False,lost_after,1048.0,,False,0.0,lost_after,1074.0,,False,0.0,lost_after,1063.0,,False,0.0,DETRAC-all,train,train,,5.01,4.46,0.1577,0.1298,0,-1,-1,vehicle,LLL,0,False
MVI_40191,220,0,1797,1799,3,False,preserved,1058.0,1058.0,True,1.0,preserved,1084.0,1084.0,True,1.0,preserved,1073.0,1073.0,True,1.0,DETRAC-all,train,train,,1.36,1.36,0.1101,0.1058,0,-1,-1,vehicle,PPP,3,False
MVI_40191,240,0,1817,1844,28,False,no_match_before,,,False,0.5,no_match_before,,,False,0.5,no_match_before,,,False,0.5,DETRAC-all,train,train,0.022137745974955214,45.71,44.72,0.1627,0.1336,0,-1,-1,vehicle,NNN,0,False
MVI_40191,240,1,1850,1863,14,False,preserved,1142.0,1142.0,True,1.0,preserved,1167.0,1167.0,True,1.0,preserved,1157.0,1157.0,True,1.0,DETRAC-all,train,train,0.0028818443804032867,34.8,34.7,0.1614,0.1405,0,-1,-1,vehicle,PPP,3,False
MVI_40191,260,0,2006,2007,2,False,preserved,1230.0,1230.0,True,1.0,preserved,1255.0,1255.0,True,1.0,preserved,1245.0,1245.0,True,1.0,DETRAC-all,train,train,,2.48,2.48,0.1016,0.1012,0,-1,-1,vehicle,PPP,3,False
