video,track_id,seg_id,lvl,frame_start,frame_end,T_occ,ob_deg,od_deg,case,fde_kf,fde_ekf,gain_ctrv
MVI_63563,139,1,partial,1149,1190,42,0.3890742593462739,-0.1147649584523268,STRAIGHT,109.00880123892543,96.40313231457375,12.605668924351676
MVI_63563,142,1,partial,1141,1168,28,-0.1477888895196423,0.061921342087757,STRAIGHT,98.67107539774705,94.39664544195062,4.274429955796421
MVI_63563,143,1,partial,1134,1170,37,-0.0407255254224725,0.1029831557523244,STRAIGHT,252.53633695570048,238.38716519867452,14.149171757025954
MVI_63563,145,0,partial,1160,1178,19,0.4491807719653214,0.3207893166747652,CASE_A,41.92329351479052,40.332233993227604,1.5910595215629186
MVI_63563,148,0,partial,1198,1227,30,0.3087290437024375,0.0292359280124388,STRAIGHT,192.30316061338632,186.6930688404253,5.610091772961027
MVI_63563,171,0,partial,1332,1343,12,0.2940323988050006,-0.689332829147889,CASE_C,19.97031878145233,18.873799690255723,1.0965190911966083
MVI_40752,34,4,full,317,328,12,-0.211166023531586,0.3073503637082643,CASE_B,37.381123846808734,32.420296067080216,4.960827779728518
MVI_40752,76,1,full,774,804,31,-0.2100812473163094,-0.0574161475772684,STRAIGHT,121.97238782530677,113.47071158519418,8.501676240112587
MVI_40752,83,1,full,858,876,19,-0.0789162448156673,0.6802649147820948,CASE_B,38.13072577581683,43.29028422065855,-5.159558444841721
MVI_40752,99,1,full,1046,1067,22,-0.2125433763027798,-0.0475581297162088,STRAIGHT,72.50514655409643,67.99728166757366,4.507864886522768
MVI_40992,5,0,full,247,260,14,-1.394807583913542,2.42258068336868,CASE_C,25.33568199429324,36.45253525224795,-11.116853257954709
MVI_40992,6,0,full,256,275,20,-0.1081677379954515,0.2568673952274746,CASE_B,84.96607266301469,92.02427879183394,-7.058206128819251
MVI_40992,9,0,full,347,368,22,0.1811453387566022,0.0786505337290055,STRAIGHT,73.04235291570818,82.3277586083937,-9.285405692685515
MVI_40992,11,0,full,521,536,16,0.0710833300571891,0.8754219891597818,CASE_B,79.6158771518201,86.74241722788682,-7.126540076066718
MVI_40992,13,0,full,564,581,18,-0.4121745096052325,0.4490355991894108,CASE_C,60.97371677579076,69.34572004134434,-8.372003265553573
MVI_40992,14,0,full,613,633,21,-0.2790756598662179,0.2316794801245637,STRAIGHT,83.58127422851565,92.9271625599101,-9.345888331394448
MVI_40992,15,0,full,726,746,21,-0.4330583355205495,0.8122193283231327,CASE_C,70.66626662501832,77.84488895501163,-7.178622329993303
MVI_40992,16,0,full,812,832,21,0.0249086119598373,0.2304293680871376,STRAIGHT,66.13865214352548,73.12567849185297,-6.98702634832749
MVI_40992,17,0,full,870,889,20,0.4370439979349571,0.7034300203651769,CASE_A,82.65211772406798,92.97095441651464,-10.318836692446666
MVI_40992,18,0,full,955,975,21,-0.2025173322089077,0.3640951438844013,CASE_B,55.4248001943331,60.51925461488077,-5.09445442054767
MVI_40992,20,0,full,1017,1033,17,-0.3187881369219884,0.3660390012088995,CASE_C,82.91218129340695,91.45679457381564,-8.544613280408697
MVI_40992,22,0,full,1065,1084,20,-0.5857398848611869,0.2349644947911938,STRAIGHT,64.37102665544795,71.31647851045331,-6.945451855005359
MVI_40992,24,0,full,1166,1184,19,-0.3489951991517122,0.3398740296673933,CASE_C,72.74659719017946,79.81314920335073,-7.066552013171275
MVI_40992,28,0,full,1381,1401,21,0.2272938006565645,0.5878107996839917,CASE_B,69.83950014067787,77.90194004139853,-8.062439900720662
MVI_40992,29,0,full,1428,1450,23,0.170705219592319,0.0341229298293302,STRAIGHT,55.71486383527633,63.37182602855283,-7.656962193276499
MVI_40992,31,0,full,1487,1508,22,0.4414905553974428,0.8726867171136421,CASE_A,21.22044860142987,35.17012412393487,-13.949675522505
MVI_40992,32,0,full,1618,1631,14,0.2024065664371491,0.8442848375816413,CASE_B,81.90166911297462,89.90135606063342,-7.999686947658802
MVI_40992,34,0,full,1722,1741,20,-0.4765026323434829,0.6826752949918306,CASE_C,84.97642078224465,98.0774716737139,-13.101050891469256
MVI_40992,35,0,full,1759,1780,22,-0.2892889908251652,0.3634620222060777,CASE_C,107.74961813111221,119.06823304959363,-11.318614918481416
MVI_40992,37,0,full,1848,1859,12,0.4905720218090184,-4.831895268509274,CASE_C,8.956651911371786,9.849041961672265,-0.8923900503004791
MVI_40992,38,0,full,1834,1856,23,-0.0656925657241562,0.7668665437552917,CASE_B,82.5789580422803,89.8520267485722,-7.273068706291895
MVI_40992,39,0,full,1897,1926,30,-0.0037936681044634,0.6527527184087393,CASE_B,96.46549097531854,103.34269791680978,-6.877206941491238
MVI_40992,41,0,full,2024,2042,19,0.0259530940895999,0.5294752663581854,CASE_B,65.39962229931983,74.48115320205319,-9.081530902733363
MVI_40992,42,0,full,2076,2096,21,0.3202712246464921,0.6438622963745358,CASE_A,73.60927582370965,83.37528045685312,-9.766004633143467
MVI_63552,48,0,full,468,479,12,-0.7986730340538055,1.0296254467162156,CASE_C,38.93657280317519,47.87941615331944,-8.942843350144251
MVI_63552,52,0,full,495,505,11,-0.574374961411858,0.6479598109762469,CASE_C,22.97323223770294,10.269723764641808,12.703508473061133
MVI_63552,138,0,full,1070,1086,17,0.6180938908450352,0.0860816557766936,STRAIGHT,18.18589986691632,35.076990323611746,-16.891090456695427
MVI_63553,51,1,full,330,353,24,0.0685128958109094,0.596093059815994,CASE_B,87.79663856756595,96.87978991125055,-9.083151343684605
MVI_63553,64,0,full,421,437,17,-0.5902845112682769,0.6530189386608659,CASE_C,59.97729827449663,68.47717507467873,-8.499876800182093
MVI_63553,67,0,full,426,439,14,-1.3536685874424947,-0.2602344459180162,CASE_A,12.905262036156447,52.80621970969103,-39.90095767353458
